model_code,assumption_code,value
laboratories_security_activity_small_model,discount_rate,10
laboratories_security_activity_small_model,loan_ratio,50
laboratories_security_activity_small_model,interest_rate,8
laboratories_security_activity_small_model,loan_term_years,5
laboratories_security_activity_medium_model,rent_monthly,15000
laboratories_security_activity_medium_model,salaries_monthly,45000
laboratories_security_activity_medium_model,marketing_monthly,6000
laboratories_security_activity_medium_model,utilities_monthly,3000
laboratories_security_activity_medium_model,insurance_monthly,2000
laboratories_security_activity_medium_model,revenue_growth_rate,5
laboratories_security_activity_medium_model,cogs_ratio,35
laboratories_security_activity_medium_model,vat_rate,15
laboratories_security_activity_medium_model,corporate_tax_rate,20
laboratories_security_activity_medium_model,annual_depreciation_rate,10
laboratories_security_activity_medium_model,working_capital_days,30
laboratories_security_activity_medium_model,discount_rate,10
laboratories_security_activity_medium_model,loan_ratio,50
laboratories_security_activity_medium_model,interest_rate,8
laboratories_security_activity_medium_model,loan_term_years,5
laboratories_security_activity_large_model,rent_monthly,40000
laboratories_security_activity_large_model,salaries_monthly,120000
laboratories_security_activity_large_model,marketing_monthly,18000
laboratories_security_activity_large_model,utilities_monthly,8000
laboratories_security_activity_large_model,insurance_monthly,5000
laboratories_security_activity_large_model,revenue_growth_rate,5
laboratories_security_activity_large_model,cogs_ratio,35
laboratories_security_activity_large_model,vat_rate,15
laboratories_security_activity_large_model,corporate_tax_rate,20
laboratories_security_activity_large_model,annual_depreciation_rate,10
laboratories_security_activity_large_model,working_capital_days,30
laboratories_security_activity_large_model,discount_rate,10
laboratories_security_activity_large_model,loan_ratio,50
laboratories_security_activity_large_model,interest_rate,8
laboratories_security_activity_large_model,loan_term_years,5
research_development_residential_activity_small_model,rent_monthly,5000
research_development_residential_activity_small_model,salaries_monthly,15000
research_development_residential_activity_small_model,marketing_monthly,2000
research_development_residential_activity_small_model,utilities_monthly,1000
research_development_residential_activity_small_model,insurance_monthly,800
research_development_residential_activity_small_model,revenue_growth_rate,5
research_development_residential_activity_small_model,cogs_ratio,35
research_development_residential_activity_small_model,vat_rate,15
research_development_residential_activity_small_model,corporate_tax_rate,20
research_development_residential_activity_small_model,annual_depreciation_rate,10
research_development_residential_activity_small_model,working_capital_days,30
research_development_residential_activity_small_model,discount_rate,10
research_development_residential_activity_small_model,loan_ratio,50
research_development_residential_activity_small_model,interest_rate,8
research_development_residential_activity_small_model,loan_term_years,5
research_development_residential_activity_medium_model,rent_monthly,15000
research_development_residential_activity_medium_model,salaries_monthly,45000
research_development_residential_activity_medium_model,marketing_monthly,6000
research_development_residential_activity_medium_model,utilities_monthly,3000
research_development_residential_activity_medium_model,insurance_monthly,2000
research_development_residential_activity_medium_model,revenue_growth_rate,5
research_development_residential_activity_medium_model,cogs_ratio,35
research_development_residential_activity_medium_model,vat_rate,15
research_development_residential_activity_medium_model,corporate_tax_rate,20
research_development_residential_activity_medium_model,annual_depreciation_rate,10
research_development_residential_activity_medium_model,working_capital_days,30
research_development_residential_activity_medium_model,discount_rate,10
research_development_residential_activity_medium_model,loan_ratio,50
research_development_residential_activity_medium_model,interest_rate,8
research_development_residential_activity_medium_model,loan_term_years,5
research_development_residential_activity_large_model,rent_monthly,40000
research_development_residential_activity_large_model,salaries_monthly,120000
research_development_residential_activity_large_model,marketing_monthly,18000
research_development_residential_activity_large_model,utilities_monthly,8000
research_development_residential_activity_large_model,insurance_monthly,5000
research_development_residential_activity_large_model,revenue_growth_rate,5
research_development_residential_activity_large_model,cogs_ratio,35
research_development_residential_activity_large_model,vat_rate,15
research_development_residential_activity_large_model,corporate_tax_rate,20
research_development_residential_activity_large_model,annual_depreciation_rate,10
research_development_residential_activity_large_model,working_capital_days,30
research_development_residential_activity_large_model,discount_rate,10
research_development_residential_activity_large_model,loan_ratio,50
research_development_residential_activity_large_model,interest_rate,8
research_development_residential_activity_large_model,loan_term_years,5
research_development_commercial_activity_small_model,rent_monthly,5000
research_development_commercial_activity_small_model,salaries_monthly,15000
research_development_commercial_activity_small_model,marketing_monthly,2000
research_development_commercial_activity_small_model,utilities_monthly,1000
research_development_commercial_activity_small_model,insurance_monthly,800
research_development_commercial_activity_small_model,revenue_growth_rate,5
research_development_commercial_activity_small_model,cogs_ratio,35
research_development_commercial_activity_small_model,vat_rate,15
research_development_commercial_activity_small_model,corporate_tax_rate,20
research_development_commercial_activity_small_model,annual_depreciation_rate,10
research_development_commercial_activity_small_model,working_capital_days,30
research_development_commercial_activity_small_model,discount_rate,10
research_development_commercial_activity_small_model,loan_ratio,50
research_development_commercial_activity_small_model,interest_rate,8
research_development_commercial_activity_small_model,loan_term_years,5
research_development_commercial_activity_medium_model,rent_monthly,15000
research_development_commercial_activity_medium_model,salaries_monthly,45000
research_development_commercial_activity_medium_model,marketing_monthly,6000
research_development_commercial_activity_medium_model,utilities_monthly,3000
research_development_commercial_activity_medium_model,insurance_monthly,2000
research_development_commercial_activity_medium_model,revenue_growth_rate,5
research_development_commercial_activity_medium_model,cogs_ratio,35
research_development_commercial_activity_medium_model,vat_rate,15
research_development_commercial_activity_medium_model,corporate_tax_rate,20
research_development_commercial_activity_medium_model,annual_depreciation_rate,10
research_development_commercial_activity_medium_model,working_capital_days,30
research_development_commercial_activity_medium_model,discount_rate,10
research_development_commercial_activity_medium_model,loan_ratio,50
research_development_commercial_activity_medium_model,interest_rate,8
research_development_commercial_activity_medium_model,loan_term_years,5
research_development_commercial_activity_large_model,rent_monthly,40000
research_development_commercial_activity_large_model,salaries_monthly,120000
research_development_commercial_activity_large_model,marketing_monthly,18000
research_development_commercial_activity_large_model,utilities_monthly,8000
research_development_commercial_activity_large_model,insurance_monthly,5000
research_development_commercial_activity_large_model,revenue_growth_rate,5
research_development_commercial_activity_large_model,cogs_ratio,35
research_development_commercial_activity_large_model,vat_rate,15
research_development_commercial_activity_large_model,corporate_tax_rate,20
research_development_commercial_activity_large_model,annual_depreciation_rate,10
research_development_commercial_activity_large_model,working_capital_days,30
research_development_commercial_activity_large_model,discount_rate,10
research_development_commercial_activity_large_model,loan_ratio,50
research_development_commercial_activity_large_model,interest_rate,8
research_development_commercial_activity_large_model,loan_term_years,5
research_development_industrial_activity_small_model,rent_monthly,5000
research_development_industrial_activity_small_model,salaries_monthly,15000
research_development_industrial_activity_small_model,marketing_monthly,2000
research_development_industrial_activity_small_model,utilities_monthly,1000
research_development_industrial_activity_small_model,insurance_monthly,800
research_development_industrial_activity_small_model,revenue_growth_rate,5
research_development_industrial_activity_small_model,cogs_ratio,35
research_development_industrial_activity_small_model,vat_rate,15
research_development_industrial_activity_small_model,corporate_tax_rate,20
research_development_industrial_activity_small_model,annual_depreciation_rate,10
research_development_industrial_activity_small_model,working_capital_days,30
research_development_industrial_activity_small_model,discount_rate,10
research_development_industrial_activity_small_model,loan_ratio,50
research_development_industrial_activity_small_model,interest_rate,8
research_development_industrial_activity_small_model,loan_term_years,5
research_development_industrial_activity_medium_model,rent_monthly,15000
research_development_industrial_activity_medium_model,salaries_monthly,45000
research_development_industrial_activity_medium_model,marketing_monthly,6000
research_development_industrial_activity_medium_model,utilities_monthly,3000
research_development_industrial_activity_medium_model,insurance_monthly,2000
research_development_industrial_activity_medium_model,revenue_growth_rate,5
research_development_industrial_activity_medium_model,cogs_ratio,35
research_development_industrial_activity_medium_model,vat_rate,15
research_development_industrial_activity_medium_model,corporate_tax_rate,20
research_development_industrial_activity_medium_model,annual_depreciation_rate,10
research_development_industrial_activity_medium_model,working_capital_days,30
research_development_industrial_activity_medium_model,discount_rate,10
research_development_industrial_activity_medium_model,loan_ratio,50
research_development_industrial_activity_medium_model,interest_rate,8
research_development_industrial_activity_medium_model,loan_term_years,5
